the_geom,station_id,road_name,suburb,cardinal_direction_name,classification_type,year,period,traffic_count,wgs84_latitude,wgs84_longitude
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,NORTH,HEAVY VEHICLES,2023,ALL DAYS,953,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,SOUTH,ALL VEHICLES,2023,ALL DAYS,11765,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,SOUTH,LIGHT VEHICLES,2023,ALL DAYS,10999,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,SOUTH,HEAVY VEHICLES,2023,ALL DAYS,766,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,BOTH,ALL VEHICLES,2023,ALL DAYS,24538,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,BOTH,LIGHT VEHICLES,2023,ALL DAYS,22819,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,BOTH,HEAVY VEHICLES,2023,ALL DAYS,1719,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,NORTH,ALL VEHICLES,2023,AM PEAK,2823,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,NORTH,LIGHT VEHICLES,2023,AM PEAK,2512,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,NORTH,HEAVY VEHICLES,2023,AM PEAK,311,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,SOUTH,ALL VEHICLES,2023,AM PEAK,4085,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,SOUTH,LIGHT VEHICLES,2023,AM PEAK,3774,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,SOUTH,HEAVY VEHICLES,2023,AM PEAK,311,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,BOTH,ALL VEHICLES,2023,AM PEAK,6908,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,BOTH,LIGHT VEHICLES,2023,AM PEAK,6286,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,BOTH,HEAVY VEHICLES,2023,AM PEAK,622,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,NORTH,ALL VEHICLES,2023,OFF PEAK,6644,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,NORTH,LIGHT VEHICLES,2023,OFF PEAK,6085,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,NORTH,HEAVY VEHICLES,2023,OFF PEAK,559,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,SOUTH,ALL VEHICLES,2023,OFF PEAK,5709,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,SOUTH,LIGHT VEHICLES,2023,OFF PEAK,5261,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,SOUTH,HEAVY VEHICLES,2023,OFF PEAK,448,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,BOTH,ALL VEHICLES,2023,OFF PEAK,12353,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,BOTH,LIGHT VEHICLES,2023,OFF PEAK,11346,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,BOTH,HEAVY VEHICLES,2023,OFF PEAK,1007,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,NORTH,ALL VEHICLES,2023,PM PEAK,3647,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,NORTH,LIGHT VEHICLES,2023,PM PEAK,3406,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,NORTH,HEAVY VEHICLES,2023,PM PEAK,241,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,SOUTH,ALL VEHICLES,2023,PM PEAK,2699,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,SOUTH,LIGHT VEHICLES,2023,PM PEAK,2536,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,SOUTH,HEAVY VEHICLES,2023,PM PEAK,163,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,BOTH,ALL VEHICLES,2023,PM PEAK,6346,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,BOTH,LIGHT VEHICLES,2023,PM PEAK,5942,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,BOTH,HEAVY VEHICLES,2023,PM PEAK,404,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,NORTH,ALL VEHICLES,2023,WEEKDAYS,13114,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,NORTH,LIGHT VEHICLES,2023,WEEKDAYS,12003,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,NORTH,HEAVY VEHICLES,2023,WEEKDAYS,1111,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,SOUTH,ALL VEHICLES,2023,WEEKDAYS,12493,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,SOUTH,LIGHT VEHICLES,2023,WEEKDAYS,11571,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,SOUTH,HEAVY VEHICLES,2023,WEEKDAYS,922,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,BOTH,ALL VEHICLES,2023,WEEKDAYS,25607,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,BOTH,LIGHT VEHICLES,2023,WEEKDAYS,23574,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,BOTH,HEAVY VEHICLES,2023,WEEKDAYS,2033,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,NORTH,ALL VEHICLES,2023,WEEKENDS,11042,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,NORTH,LIGHT VEHICLES,2023,WEEKENDS,10553,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,NORTH,HEAVY VEHICLES,2023,WEEKENDS,489,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,SOUTH,ALL VEHICLES,2023,WEEKENDS,9938,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,SOUTH,LIGHT VEHICLES,2023,WEEKENDS,9549,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,SOUTH,HEAVY VEHICLES,2023,WEEKENDS,389,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,BOTH,ALL VEHICLES,2023,WEEKENDS,20980,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,BOTH,LIGHT VEHICLES,2023,WEEKENDS,20102,-33.799751,151.210465
0101000020E61000007C7E1821BCE66240BEF8A23D5EE640C0,33023,Eastern Valley Way,Castlecrag,BOTH,HEAVY VEHICLES,2023,WEEKENDS,878,-33.799751,151.210465
0101000020E610000079573D601EE86240641EF98381E540C0,34028,Burnt Bridge Creek Deviation,Balgowlah,NORTH,UNCLASSIFIED,2023,ALL DAYS,17391,-33.793015,151.253708
0101000020E610000079573D601EE86240641EF98381E540C0,34028,Burnt Bridge Creek Deviation,Balgowlah,NORTH,UNCLASSIFIED,2023,AM PEAK,4046,-33.793015,151.253708
0101000020E610000079573D601EE86240641EF98381E540C0,34028,Burnt Bridge Creek Deviation,Balgowlah,NORTH,UNCLASSIFIED,2023,OFF PEAK,8928,-33.793015,151.253708
0101000020E610000079573D601EE86240641EF98381E540C0,34028,Burnt Bridge Creek Deviation,Balgowlah,NORTH,UNCLASSIFIED,2023,PM PEAK,5423,-33.793015,151.253708
0101000020E610000079573D601EE86240641EF98381E540C0,34028,Burnt Bridge Creek Deviation,Balgowlah,NORTH,UNCLASSIFIED,2023,WEEKDAYS,18397,-33.793015,151.253708
0101000020E610000079573D601EE86240641EF98381E540C0,34028,Burnt Bridge Creek Deviation,Balgowlah,NORTH,UNCLASSIFIED,2023,WEEKENDS,15068,-33.793015,151.253708
0101000020E61000002502D53F08E46240F4DE1802800141C0,36002,Taren Point Road,Taren Point,NORTH,UNCLASSIFIED,2023,ALL DAYS,13937,-34.011719,151.126007
0101000020E61000002502D53F08E46240F4DE1802800141C0,36002,Taren Point Road,Taren Point,SOUTH,UNCLASSIFIED,2023,ALL DAYS,20877,-34.011719,151.126007
0101000020E61000002502D53F08E46240F4DE1802800141C0,36002,Taren Point Road,Taren Point,BOTH,UNCLASSIFIED,2023,ALL DAYS,34814,-34.011719,151.126007
0101000020E61000002502D53F08E46240F4DE1802800141C0,36002,Taren Point Road,Taren Point,NORTH,UNCLASSIFIED,2023,AM PEAK,4530,-34.011719,151.126007
0101000020E61000002502D53F08E46240F4DE1802800141C0,36002,Taren Point Road,Taren Point,SOUTH,UNCLASSIFIED,2023,AM PEAK,4433,-34.011719,151.126007
0101000020E61000002502D53F08E46240F4DE1802800141C0,36002,Taren Point Road,Taren Point,BOTH,UNCLASSIFIED,2023,AM PEAK,8963,-34.011719,151.126007
0101000020E61000002502D53F08E46240F4DE1802800141C0,36002,Taren Point Road,Taren Point,NORTH,UNCLASSIFIED,2023,OFF PEAK,6553,-34.011719,151.126007
0101000020E61000002502D53F08E46240F4DE1802800141C0,36002,Taren Point Road,Taren Point,SOUTH,UNCLASSIFIED,2023,OFF PEAK,11547,-34.011719,151.126007
0101000020E61000002502D53F08E46240F4DE1802800141C0,36002,Taren Point Road,Taren Point,BOTH,UNCLASSIFIED,2023,OFF PEAK,18100,-34.011719,151.126007
0101000020E61000002502D53F08E46240F4DE1802800141C0,36002,Taren Point Road,Taren Point,NORTH,UNCLASSIFIED,2023,PM PEAK,3950,-34.011719,151.126007
0101000020E61000002502D53F08E46240F4DE1802800141C0,36002,Taren Point Road,Taren Point,SOUTH,UNCLASSIFIED,2023,PM PEAK,5881,-34.011719,151.126007
0101000020E61000002502D53F08E46240F4DE1802800141C0,36002,Taren Point Road,Taren Point,BOTH,UNCLASSIFIED,2023,PM PEAK,9831,-34.011719,151.126007
0101000020E61000002502D53F08E46240F4DE1802800141C0,36002,Taren Point Road,Taren Point,NORTH,UNCLASSIFIED,2023,WEEKDAYS,15033,-34.011719,151.126007
0101000020E61000002502D53F08E46240F4DE1802800141C0,36002,Taren Point Road,Taren Point,SOUTH,UNCLASSIFIED,2023,WEEKDAYS,21861,-34.011719,151.126007
0101000020E61000002502D53F08E46240F4DE1802800141C0,36002,Taren Point Road,Taren Point,BOTH,UNCLASSIFIED,2023,WEEKDAYS,36894,-34.011719,151.126007
0101000020E61000002502D53F08E46240F4DE1802800141C0,36002,Taren Point Road,Taren Point,NORTH,UNCLASSIFIED,2023,WEEKENDS,11312,-34.011719,151.126007
0101000020E61000002502D53F08E46240F4DE1802800141C0,36002,Taren Point Road,Taren Point,SOUTH,UNCLASSIFIED,2023,WEEKENDS,18631,-34.011719,151.126007
0101000020E61000002502D53F08E46240F4DE1802800141C0,36002,Taren Point Road,Taren Point,BOTH,UNCLASSIFIED,2023,WEEKENDS,29943,-34.011719,151.126007
0101000020E61000005C8E5720FAE0624026C632FD12FD40C0,42001,Alfords Point Road,Padstow Heights,SOUTH,ALL VEHICLES,2023,ALL DAYS,17538,-33.977142,151.030533
0101000020E61000005C8E5720FAE0624026C632FD12FD40C0,42001,Alfords Point Road,Padstow Heights,BOTH,HEAVY VEHICLES,2023,PM PEAK,71,-33.977142,151.030533
0101000020E61000005C8E5720FAE0624026C632FD12FD40C0,42001,Alfords Point Road,Padstow Heights,BOTH,LIGHT VEHICLES,2023,WEEKENDS,19379,-33.977142,151.030533
0101000020E6100000C767B27F1EE2624089F02F82C6E640C0,50232,Marsden Road,Ermington,NORTH,UNCLASSIFIED,2023,ALL DAYS,1829,-33.802933,151.066223
0101000020E6100000C767B27F1EE2624089F02F82C6E640C0,50232,Marsden Road,Ermington,SOUTH,UNCLASSIFIED,2023,ALL DAYS,6286,-33.802933,151.066223
0101000020E6100000C767B27F1EE2624089F02F82C6E640C0,50232,Marsden Road,Ermington,BOTH,UNCLASSIFIED,2023,ALL DAYS,8115,-33.802933,151.066223
0101000020E6100000C767B27F1EE2624089F02F82C6E640C0,50232,Marsden Road,Ermington,NORTH,UNCLASSIFIED,2023,AM PEAK,358,-33.802933,151.066223
0101000020E6100000C767B27F1EE2624089F02F82C6E640C0,50232,Marsden Road,Ermington,SOUTH,UNCLASSIFIED,2023,AM PEAK,1907,-33.802933,151.066223
0101000020E6100000C767B27F1EE2624089F02F82C6E640C0,50232,Marsden Road,Ermington,BOTH,UNCLASSIFIED,2023,AM PEAK,2265,-33.802933,151.066223
0101000020E6100000C767B27F1EE2624089F02F82C6E640C0,50232,Marsden Road,Ermington,NORTH,UNCLASSIFIED,2023,OFF PEAK,1228,-33.802933,151.066223
0101000020E6100000C767B27F1EE2624089F02F82C6E640C0,50232,Marsden Road,Ermington,SOUTH,UNCLASSIFIED,2023,OFF PEAK,2997,-33.802933,151.066223
0101000020E6100000C767B27F1EE2624089F02F82C6E640C0,50232,Marsden Road,Ermington,BOTH,UNCLASSIFIED,2023,OFF PEAK,4225,-33.802933,151.066223
0101000020E6100000C767B27F1EE2624089F02F82C6E640C0,50232,Marsden Road,Ermington,NORTH,UNCLASSIFIED,2023,PM PEAK,524,-33.802933,151.066223
0101000020E6100000C767B27F1EE2624089F02F82C6E640C0,50232,Marsden Road,Ermington,SOUTH,UNCLASSIFIED,2023,PM PEAK,1483,-33.802933,151.066223
0101000020E6100000C767B27F1EE2624089F02F82C6E640C0,50232,Marsden Road,Ermington,BOTH,UNCLASSIFIED,2023,PM PEAK,2007,-33.802933,151.066223
0101000020E6100000C767B27F1EE2624089F02F82C6E640C0,50232,Marsden Road,Ermington,NORTH,UNCLASSIFIED,2023,WEEKDAYS,2110,-33.802933,151.066223
0101000020E6100000C767B27F1EE2624089F02F82C6E640C0,50232,Marsden Road,Ermington,SOUTH,UNCLASSIFIED,2023,WEEKDAYS,6387,-33.802933,151.066223
0101000020E6100000C767B27F1EE2624089F02F82C6E640C0,50232,Marsden Road,Ermington,BOTH,UNCLASSIFIED,2023,WEEKDAYS,8497,-33.802933,151.066223
0101000020E6100000C767B27F1EE2624089F02F82C6E640C0,50232,Marsden Road,Ermington,NORTH,UNCLASSIFIED,2023,WEEKENDS,1976,-33.802933,151.066223
0101000020E6100000C767B27F1EE2624089F02F82C6E640C0,50232,Marsden Road,Ermington,SOUTH,UNCLASSIFIED,2023,WEEKENDS,5996,-33.802933,151.066223
0101000020E6100000C767B27F1EE2624089F02F82C6E640C0,50232,Marsden Road,Ermington,BOTH,UNCLASSIFIED,2023,WEEKENDS,7972,-33.802933,151.066223
0101000020E6100000C98E8D403CE36240CEC7B5A162E840C0,51235,Victoria Road,Ryde,WEST,ALL VEHICLES,2023,AM PEAK,4802,-33.815510,151.101105
0101000020E6100000C98E8D403CE36240CEC7B5A162E840C0,51235,Victoria Road,Ryde,WEST,LIGHT VEHICLES,2023,AM PEAK,4270,-33.815510,151.101105
0101000020E6100000C98E8D403CE36240CEC7B5A162E840C0,51235,Victoria Road,Ryde,WEST,HEAVY VEHICLES,2023,AM PEAK,532,-33.815510,151.101105
0101000020E6100000C98E8D403CE36240CEC7B5A162E840C0,51235,Victoria Road,Ryde,WEST,ALL VEHICLES,2023,OFF PEAK,8863,-33.815510,151.101105
0101000020E6100000C98E8D403CE36240CEC7B5A162E840C0,51235,Victoria Road,Ryde,WEST,LIGHT VEHICLES,2023,OFF PEAK,7823,-33.815510,151.101105
0101000020E6100000C98E8D403CE36240CEC7B5A162E840C0,51235,Victoria Road,Ryde,WEST,HEAVY VEHICLES,2023,OFF PEAK,1040,-33.815510,151.101105
0101000020E6100000C98E8D403CE36240CEC7B5A162E840C0,51235,Victoria Road,Ryde,WEST,ALL VEHICLES,2023,PM PEAK,2343,-33.815510,151.101105
0101000020E6100000C98E8D403CE36240CEC7B5A162E840C0,51235,Victoria Road,Ryde,WEST,LIGHT VEHICLES,2023,PM PEAK,2126,-33.815510,151.101105
0101000020E6100000C98E8D403CE36240CEC7B5A162E840C0,51235,Victoria Road,Ryde,WEST,HEAVY VEHICLES,2023,PM PEAK,217,-33.815510,151.101105
0101000020E6100000C98E8D403CE36240CEC7B5A162E840C0,51235,Victoria Road,Ryde,WEST,ALL VEHICLES,2023,WEEKDAYS,16008,-33.815510,151.101105
0101000020E6100000C98E8D403CE36240CEC7B5A162E840C0,51235,Victoria Road,Ryde,WEST,LIGHT VEHICLES,2023,WEEKDAYS,14219,-33.815510,151.101105
0101000020E6100000C98E8D403CE36240CEC7B5A162E840C0,51235,Victoria Road,Ryde,WEST,HEAVY VEHICLES,2023,WEEKDAYS,1789,-33.815510,151.101105
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,BOTH,UNCLASSIFIED,2023,ALL DAYS,56593,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,BOTH,LIGHT VEHICLES,2023,ALL DAYS,40864,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,BOTH,HEAVY VEHICLES,2023,ALL DAYS,4269,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,EAST,UNCLASSIFIED,2023,ALL DAYS,27938,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,EAST,LIGHT VEHICLES,2023,ALL DAYS,25242,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,EAST,HEAVY VEHICLES,2023,ALL DAYS,2343,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,WEST,UNCLASSIFIED,2023,ALL DAYS,28655,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,WEST,LIGHT VEHICLES,2023,ALL DAYS,15622,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,WEST,HEAVY VEHICLES,2023,ALL DAYS,1926,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,BOTH,UNCLASSIFIED,2023,AM PEAK,15840,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,BOTH,LIGHT VEHICLES,2023,AM PEAK,11220,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,BOTH,HEAVY VEHICLES,2023,AM PEAK,1533,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,EAST,UNCLASSIFIED,2023,AM PEAK,7834,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,EAST,LIGHT VEHICLES,2023,AM PEAK,6951,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,EAST,HEAVY VEHICLES,2023,AM PEAK,810,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,WEST,UNCLASSIFIED,2023,AM PEAK,8006,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,WEST,LIGHT VEHICLES,2023,AM PEAK,4269,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,WEST,HEAVY VEHICLES,2023,AM PEAK,723,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,BOTH,UNCLASSIFIED,2023,OFF PEAK,28690,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,BOTH,LIGHT VEHICLES,2023,OFF PEAK,20240,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,BOTH,HEAVY VEHICLES,2023,OFF PEAK,2758,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,EAST,UNCLASSIFIED,2023,OFF PEAK,13909,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,EAST,LIGHT VEHICLES,2023,OFF PEAK,12262,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,EAST,HEAVY VEHICLES,2023,OFF PEAK,1471,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,WEST,UNCLASSIFIED,2023,OFF PEAK,14781,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,WEST,LIGHT VEHICLES,2023,OFF PEAK,7978,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,WEST,HEAVY VEHICLES,2023,OFF PEAK,1287,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,BOTH,UNCLASSIFIED,2023,PM PEAK,14666,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,BOTH,LIGHT VEHICLES,2023,PM PEAK,10772,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,BOTH,HEAVY VEHICLES,2023,PM PEAK,828,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,EAST,UNCLASSIFIED,2023,PM PEAK,7407,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,EAST,LIGHT VEHICLES,2023,PM PEAK,6768,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,EAST,HEAVY VEHICLES,2023,PM PEAK,476,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,WEST,UNCLASSIFIED,2023,PM PEAK,7259,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,WEST,LIGHT VEHICLES,2023,PM PEAK,4004,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,WEST,HEAVY VEHICLES,2023,PM PEAK,352,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,BOTH,UNCLASSIFIED,2023,WEEKDAYS,59196,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,BOTH,LIGHT VEHICLES,2023,WEEKDAYS,42232,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,BOTH,HEAVY VEHICLES,2023,WEEKDAYS,5119,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,EAST,UNCLASSIFIED,2023,WEEKDAYS,29150,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,EAST,LIGHT VEHICLES,2023,WEEKDAYS,25981,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,EAST,HEAVY VEHICLES,2023,WEEKDAYS,2757,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,WEST,UNCLASSIFIED,2023,WEEKDAYS,30046,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,WEST,LIGHT VEHICLES,2023,WEEKDAYS,16251,-33.753262,151.257889
0101000020E6100000F19F6EA040E86240E7A8A3E36AE040C0,55050,Warringah Road,Beacon Hill,WEST,HEAVY VEHICLES,2023,WEEKDAYS,2362,-33.753262,151.257889
